3434,"pen organisch, instrument, beenmateriaal, xxx"
3435,"pen organisch, instrument, beenmateriaal, xxx"
3436,"pen organisch, instrument, beenmateriaal, xxx"
3437,"steel organisch, instrument, beenmateriaal, xxx"
3438,"spatel organisch, instrument, beenmateriaal, xxx"
3439,"steel met 'lantaarn' organisch, instrument, beenmateriaal, xxx"
3440,"steel met 'lantaarn' organisch, instrument, beenmateriaal, xxx"
3441,"steel met knop organisch, instrument, beenmateriaal, xxx"
3442,"steel met knop organisch, instrument, beenmateriaal, xxx"
3443,"steel met ring organisch, instrument, beenmateriaal, xxx"
3444,"steel met ring organisch, instrument, beenmateriaal, xxx"
3445,"steel met ring organisch, instrument, beenmateriaal, xxx"
3446,"ringfragment organisch, instrument, beenmateriaal, xxx"
3447,"steel met ring organisch, instrument, xxx"
3448,"steel met ring organisch, instrument, beenmateriaal, xxx"
3449,"steel met ring organisch, instrument, beenmateriaal, xxx"
3450,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3451,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3452,"voorwerp met steel organisch : been, beenPhysical Medium, xxx"
3453,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3454,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3455,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3456,"voorwerp met steel organisch : been, beenmateriaal, xxx"
3457,"lepelbak organisch : been, beenmateriaal, xxx"
3458,"lepel organisch : been, beenmateriaal, xxx"
3459,"lepel organisch : been, beenmateriaal, xxx"
3460,"lepel organisch : been, beenmateriaal, xxx"
3461,"lepel organisch : been, beenmateriaal, xxx"
3462,"lepel organisch : been, beenmateriaal, xxx"
3463,"lepel organisch : been, beenmateriaal, xxx"
3464,"lepel organisch : been, beenmateriaal, xxx"
3465,"lepel organisch : been, beenmateriaal, xxx"
3466,"lepel organisch : been, beenmateriaal, xxx"
3467,"lepel organisch : been, beenmateriaal, xxx"
3468,"lepel organisch : been, beenmateriaal, xxx"
3469,"lepel organisch : been, beenmateriaal, xxx"
3470,"votief schild aardewerk: schild, Mededelingen van de Vereniging van Vrienden van het APM 87(2004)p.10-11,afb.2a-b G.Jurriaans-Helle, C.J.Ruygh), 300-250 voor Christus, op de schijf gedraaid, xxx"
3471,"reductiepasser metaal, instrument, brons,ijzermateriaal, xxx"
3472,"mummiecartonnage klei en stuc, mummiebekleding, Egypte Late Tijd, ongebakken klei en stucmateriaal, xxx"
3473,"sjawabti aardewerk, mensfiguur, Egypte Late Tijd, faiencemateriaal, xxx"
3474,"schaal steen, vaatwerk, marmermateriaal, xxx"
3475,"pot aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3476,"schaal aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3477,"pot aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3478,"fragment van schaal aardewerk, vaatwerk, 5de-4de eeuw voor Christus, aardewerkmateriaal, xxx"
3479,"rib(?) organisch, bot, beenmateriaal, xxx"
3480,"fragment van plaat steen, bouw, marmermateriaal, xxx"
3481,"brok steen, brok, witte zachte steenmateriaal, xxx"
3482,"brok steen, brok, vuursteenmateriaal, xxx"
3483,"fragment schaaltje(?) aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3484,"fragment schaaltje(?) aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3485,"potfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3486,"vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3487,"randfragment potje aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3488,"pot aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3489,"zuilfragment steen, bouw, steenmateriaal, xxx"
3490,"fragment inscriptie steen, inscriptie, marmermateriaal, xxx"
3491,"fragment inscriptie steen, inscriptie, marmermateriaal, xxx"
3492,"lijstfragment steen, lijstfragment, marmermateriaal, xxx"
3493,"mensenhoofd steen, mensenhoofd, 1900, reliëfsculptuur, xxx"
3494,"lampje aardewerk: lamp, 1900, aardewerkmateriaal, xxx"
3495,"lampje aardewerk, lampje, 1900, aardewerkmateriaal, xxx"
3496,"konisch glasfragment glas, konisch fragment, glasmateriaal, xxx"
3497,"zwarte steen steen, brokstuk, obsidiaan (vermoedelijk)materiaal, xxx"
3498,"vaasrandfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3499,"vaasbodemfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3500,"fragment aardewerk, fragment, aardewerkmateriaal, xxx"
3501,"vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3502,"vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3503,"steenfragment steen, fragmet, steenmateriaal, xxx"
3504,"vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3505,"vaasbodem+ziel aardewerk, vaatwerk, xxx"
3506,"vaashals/lip fragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3507,"grof vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3508,"ribbelvaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3509,"bol vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3510,"ruw vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3511,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3512,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3513,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3514,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3515,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3516,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3517,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3518,"oorfragment vaas aardewerk, vaatwerk, op schijf gedraaid, xxx"
3519,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3520,"oor/halsfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3521,"oorfragment vaas aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3522,"vaasfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3523,"konisch fragment aardewerk, vaatwerk?, aardewerkmateriaal, xxx"
3524,"lepeltje aardewerk, lepel, aardewerkmateriaal, xxx"
3525,"potfragment aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3526,"vaasbodem aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3527,"halsfragment pot aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3528,"vaasbodem aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3529,"bodemfragment schaal aardewerk, schaal, 400-200 voor Christus, xxx"
3530,"bodemfragment schaal aardewerk, schaal, 400-200 voor Christus, aardewerkmateriaal, xxx"
3531,"vaasbodem aardewerk, vaatwerk, aardewerkmateriaal, xxx"
3532,"vaasbodem amfoor aardewerk, amfoor, aardewerkmateriaal, xxx"
3533,"vuistbijl steen, afslag, xxx"
3534,"mozaiekschaaltje glas: vaatwerk, glasmateriaal, xxx"
3535,"gemarmerde fles glas: vaatwerk, glasmateriaal, xxx"
3536,"sidonische fles glas: vaatwerk, Mededelingen vd Vereniging van Vrienden vh APM 83 (2002) 18 afb.2, glasmateriaal, xxx"
3537,"alabastron glas: vaatwerk, glasmateriaal, xxx"
3538,"alabastron glas: vaatwerk, glasmateriaal, xxx"
3539,"deksel handvat vaatwerk, xxx"
3540,"vaasje zonder hals aardewerk: vaatwerk, aardewerkmateriaal, xxx"
3541,"vaasje met tuit aardewerk: vaatwerk, aardewerkmateriaal, xxx"
3542,"sjawabti aardewerk: figuur (menselijk), faiencemateriaal, xxx"
3543,"slingerkogel wapen, xxx"
3544,"hoofdje, kopje aardewerk: figuur (menselijk), aardewerkmateriaal, xxx"
3545,"lampje aardewerk: lamp, aardewerkmateriaal, xxx"
3546,"kanonskogel steen: wapen; wapen, steenmateriaal, xxx"
3547,"vijzel met handvat, komfragment steen: vaatwerk; vaatwerk, steenmateriaal, xxx"
3548,"fragment met richel steen: architecturaal; architectuur, steenmateriaal, xxx"
3549,"sculptuur ranken blad, 2 boorgaten steen: architecturaal; architectuur, marmermateriaal, xxx"
3550,"sculptuurfragment, groeven steen: architecturaal; architectuur, marmermateriaal, xxx"
3551,"gebogen rond fragm steen: architecturaal; architectuur, marmermateriaal, xxx"
3552,"halfrond profiel steen: architecturaal; architectuur, marmermateriaal, xxx"
3553,"fries met rank, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3554,"lijstfragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3555,"eierlijst, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3556,"fries met bladerrank, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3557,"fries met ranken, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3558,"tandlijst, hoek, ei, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3559,"lesbisch kymation, fragment steen: architecturaal; architectuur, marmermateriaal, xxx"
3560,"73 meloenpitten organisch; plant, plantaardigmateriaal, xxx"
3561,"sjawabti aardewerk: mensfiguur/grafbeeldje, 1900, faiencemateriaal, xxx"
3562,"scarabee aardewerk; amulet, 1800, faiencemateriaal, xxx"
3563,"potscherf, inscriptie aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3564,"vaasje aardewerk: vaatwerk; vaatwerk, 1900, aardewerkmateriaal, xxx"
3565,"ibispoot metaal; dier, bronsmateriaal, xxx"
3566,"Ibispoot metaal; dier, bronsmateriaal, xxx"
3567,"Ibispoot metaal; dier, bronsmateriaal, xxx"
3568,"staafje glas: basismateriaal, 17de eeuw na Christus, glasmateriaal, xxx"
3569,"panatheneïsche amfoor, fragment aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3570,"oscillum steen: architectuur, decoratie, Van Rome naar Romeins, Allard Pierson Museum Serie dl 5, Zwolle 2014, p.119, 1ste eeuw na Christus, marmermateriaal, xxx"
3571,"ribbenschaal glas: vaatwerk, Mededelingenblad van de Vereniging van Vrienden vh Museum ""Proposis"" 91-92 (2006)p35/37, afb.1, 0-100 na Christus, geblazen, xxx"
3572,"daunische vaas aardewerk: vaatwerk; vaatwerk, aardewerkmateriaal, xxx"
3573,"daunische vaas aardewerk: vaatwerk; vaatwerk, aardewerkmateriaal, xxx"
3574,"oorbellen, stierenkopjes metaal; sieraad, 5de eeuw voor Christus, goudmateriaal, xxx"
3575,"bodem amfoor aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3576,"kleding: weefselfragment organisch: textiel, 0395, decoratie: effenbinding, ripsbinding en gobelintechniek / tapisserieweefsel, draden per ketting en inslag: niet geteld, xxx"
3577,"vogelschaal, kom aardewerk: vaatwerk, CVA NL 12, Amsterdam 6 (2009)(F.Songu), p.44-45, pl.328.3, 6, 329; fig. 53, 1ste helft 6de eeuw voor Christus, aardewerkmateriaal, xxx"
3578,"oinochoe mond aardewerk; vaatwerk, CVA NL 12, Amsterdam 6 (2009)(F.Songu), p.39, pl.324.5-6, 6de eeuw voor Christus (vermoedelijk), faiencemateriaal, xxx"
3579,"paardenkop aryballos aardewerk: vaatwerk, dierfiguur, CVA NL 12, Amsterdam 6 (2009)(F.Songu), p.33, pl.320.6, 321.1; fig. 39, vroeg 6de eeuw voor Christus, vorm, xxx"
3580,"oinochoe aardewerk: vaatwerk, CVA NL 12, Amsterdam 6 (2009)(F.Songu), p.47-48, pl. 330.6, 331.1-3; fig. 56 (CVA meldt verwervingsjaar 2006 ipv 2000), 525-500 voor Christus, aardewerkmateriaal, xxx"
3581,"aryballos aardewerk; vaatwerk, CVA NL 12, Amsterdam 6 (2009)(F.Songu), p.38, pl.324.1-2; fig. 46, 1ste helft 6de eeuw voor Christus, faiencemateriaal, xxx"
3582,"gemme steen; sieraad, kornalijnmateriaal, xxx"
3583,"armband glas; sieraad, glasmateriaal, xxx"
3584,"kruik aardewerk: vaatwerk, aardewerkmateriaal, xxx"
3585,"unguentarium aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3586,"unguentarium aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3587,"kylix aardewerk: vaatwerk; vaatwerk, aardewerkmateriaal, xxx"
3588,"megarische beker aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3589,"schaaltje aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3590,"bord aardewerk; vaatwerk, aardewerkmateriaal, xxx"
3591,"kommetje aardewerk: vaatwerk, aardewerkmateriaal, xxx"
3592,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3593,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3594,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3595,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3596,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3597,"man met baard steen; mensfiguur, marmermateriaal, xxx"
3598,"mannenkop aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3599,"gem steen; sieraad, steensoort?materiaal, xxx"
3600,"gem steen; sieraad, kornalijnmateriaal, xxx"
3601,"gewicht metaal; gebruiksvoorwerp, brons of loodmateriaal, xxx"
3602,"gewicht metaal; gebruiksvoorwerp, brons of loodmateriaal, xxx"
3603,"vaasje glas; vaatwerk, glasmateriaal, xxx"
3604,"fles glas; vaatwerk, glasmateriaal, xxx"
3605,"vaasje glas: vaatwerk, glasmateriaal, xxx"
3606,"fles glas: vaatwerk, glasmateriaal, xxx"
3607,"megarische beker, bol aardewerk: vaatwerk, Mededelingen van de Vereniging van Vrienden van het APM 87(2004)p.3,afb.4, 200-100 voor Christus, aardewerkmateriaal, xxx"
3608,"kruikje aardewerk: vaatwerk, aardewerkmateriaal, xxx"
3609,"lekyth aardewerk; vaatwerk, Beazley Archive 9024942, midden 5de eeuw voor Christus, op de schijf gedraaid, xxx"
3610,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3611,"lamp metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3612,"lamp metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3613,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3614,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3615,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3616,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3617,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3618,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3619,"lamp aardewerk; gebruiksvoorwerp, aardewerkmateriaal, xxx"
3620,"kinderkop steen: mensfiguur, marmermateriaal, xxx"
3621,"kop paard aardewerk: dierfiguur, aardewerkmateriaal, xxx"
3622,"dierprotoom aardewerk: dierfiguur, aardewerkmateriaal, xxx"
3623,"Vaas (fragment) in de vorm van een persoon aardewerk: mensfiguur, vaatwerk, Mededelingen van de Vereniging van Vrienden van het APM 87(2004)p.3,afb.5, 100-0 voor Christus, aardewerkmateriaal, xxx"
3624,"toneelmasker aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3625,"sileen aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3626,"kop vrouw aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3627,"kop vrouw aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3628,"kop vrouw aardewerk: mensfiguur, 100-0 voor Christus, aardewerkmateriaal, xxx"
3629,"kinderkop aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3630,"jageres figurine, Artemis aardewerk: mensfiguur, aardewerkmateriaal, xxx"
3631,"mozaiek steen: mozaiek, steen+cementmateriaal, xxx"
3632,"reliëffragment steen: reliëf; architectuur (vermoedelijk), marmermateriaal, xxx"
3633,"driehoekig fragment steen: architecturaal, marmermateriaal, xxx"
3634,"tandlijst steen: architecturaal, marmermateriaal, xxx"
3635,"eierlijst steen: architecturaal, marmermateriaal, xxx"
3636,"hobo met gaten, kopie metaal: muziek, 1800-1900 na Christus of later, bronsmateriaal, xxx"
3637,"hobo afgietsel metaal: muziek, 1800-1900 na Christus of later, bronsmateriaal, xxx"
3638,"orgelfront metaal: muziek, Mededelingen vd Vereniging van Vrienden vh APM 75/6 (1999) 40-41, nr. 68, 1900, bronsmateriaal, xxx"
3639,"cornu metaal: muziek, Mededelingen vd Vereniging van Vrienden vh APM 75/76 (1999) 40, nr. 58, 1800, kopermateriaal, xxx"
3640,"sistrum metaal: muziek, 1800-1900 na Christus of later, bronsmateriaal, xxx"
3641,"sleutel metaal: gebruiksvoorwerp, Mededelingen vd Vereniging van Vrienden vh APM 89(2004)p.9, afb.7, ijzer en bronsmateriaal, xxx"
3642,"aryballos aardewerk: vaatwerk, 6de-5de eeuw voor Christus, wiel, xxx"
3643,"vaasvoet aardewerk: vaatwerk, Mededelingen van de Vereniging van Vrienden van het APM 87(2004)p.10,afb.1a-b, 520-500 voor Christus, aardewerkmateriaal, xxx"
3644,"plastische vaas oude vrouw aardewerk: vaatwerk, Mededelingen vd Vereniging van Vrienden vh APM 85/86 (2003) 14 afb.21, aardewerkmateriaal, xxx"
3645,"lekyth aardewerk: vaatwerk, Shape, Image and Society, diss. W. van de Put, Gent 2011, p.133, fig.33, 2de kwart 5de eeuw voor Christus, op de schijf gedraaid, xxx"
3646,"spiegel metaal: gebruiksvoorwerp, Mededelingen vd Vereniging van Vrienden vh APM 79 (2000) 3 afb.3; en pl.VII achterkant omslag, 325-275 voor Christus, bronsmateriaal, xxx"
3647,"spiegel metaal; gebruiksvoorwerp, Mededelingen Vereniging van Vrienden vh APM 95/95 (2007) ""Goed gegoten"" p.8, afb.8, 3de eeuw voor Christus, bronsmateriaal, xxx"
3648,"ketting metaal: sieraad, bronsmateriaal, xxx"
3649,"kettingfragment metaal; sieraad, bronsmateriaal, xxx"
3650,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3651,"ketting metaal: sieraad, bronsmateriaal, xxx"
3652,"ketting metaal: sieraad, bronsmateriaal, xxx"
3653,"ring, ketting metaal: sieraad, bronsmateriaal, xxx"
3654,"kettingfragment metaal, sieraad, bronsmateriaal, xxx"
3655,"kettingfragment metaal, sieraad, bronsmateriaal, xxx"
3656,"ketting metaal: sieraad, gebruiksvoorwerp, bronsmateriaal, xxx"
3657,"ketting metaal: sieraad, bronsmateriaal, xxx"
3658,"ketting, ringen metaal: sieraad, gebruiksvoorwerp, bronsmateriaal, xxx"
3659,"ketting met ring metaal: sieraad, bronsmateriaal, xxx"
3660,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3661,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3662,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3663,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3664,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3665,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3666,"kettingfragment metaal: sieraad, bronsmateriaal, xxx"
3667,"draadje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3668,"pinnetje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3669,"plaatje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3670,"plaatje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3671,"plaatje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3672,"staafje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3673,"stukje metaal metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3674,"dekseltje metaal: gebruiksvoorwerp, vaatwerk, bronsmateriaal, xxx"
3675,"dekseltje metaal: gebruiksvoorwerp, vaatwerk, bronsmateriaal, xxx"
3676,"dekseltje metaal: gebruiksvoorwerp, vaatwerk, bronsmateriaal, xxx"
3677,"dekseltje metaal: gebruiksvoorwerp, vaatwerk, bronsmateriaal, xxx"
3678,"buisje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3679,"pootje gebruiksvoorwerp, xxx"
3680,"pootje gebruiksvoorwerp, vaatwerk, xxx"
3681,"pootje metaal: gebruiksvoorwerp, vaatwerk, bronsmateriaal, xxx"
3682,"holle knop metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3683,"onderzetter metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3684,"cylinder metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3685,"staafje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3686,"flesvormige knop metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3687,"staafje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3688,"knoopje metaal: gebruiksvoorwerp, kleding, bronsmateriaal, xxx"
3689,"deel weegschaal (waarschijnlijk) metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3690,"klemmetje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3691,"puntig staafje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3692,"staafje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3693,"steel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3694,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3695,"laadstokpijpje metaal: gebruiksvoorwerp, wapen, 1550, onbekendmateriaal, xxx"
3696,"laadstokpijpje metaal: gebruiksvoorwerp, wapen, 1550, bronsmateriaal, xxx"
3697,"puntig omhulsel metaal: gebruiksvoorwerp, ijzermateriaal, xxx"
3698,"handvat metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3699,"ornament metaal: gebruiksvoorwerp, meubel, bronsmateriaal, xxx"
3700,"handvat metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3701,"handvat metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3702,"hamertje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3703,"handvat metaal: gebruiksvoorwerp, mogelijk vaatwerk, bronsmateriaal, xxx"
3704,"voorwerp, konisch metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3705,"voorwerp, misschien sieraad metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3706,"instrument metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3707,"miniatuur dubbele bijl metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3708,"miniatuur hak metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3709,"miniatuur hak metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3710,"miniatuur bijl metaal: gebruiksvoorwerp, brons met veel tinmateriaal, xxx"
3711,"miniatuur bijl metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3712,"miniatuur bijl metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3713,"instrument metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3714,"haak metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3715,"haak metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3716,"hanger metaal; sieraad, bronsmateriaal, xxx"
3717,"hanger metaal; sieraad, bronsmateriaal, xxx"
3718,"ring, verbinding metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3719,"hanger metaal: sieraad, bronsmateriaal, xxx"
3720,"hanger metaal; sieraad, bronsmateriaal, xxx"
3721,"hanger metaal; sieraad, bronsmateriaal, xxx"
3722,"hanger metaal: sieraad, bronsmateriaal, xxx"
3723,"krabber metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3724,"hanger metaal; sieraad, bronsmateriaal, xxx"
3725,"hanger metaal: sieraad, bronsmateriaal, xxx"
3726,"hanger metaal: sieraad, bronsmateriaal, xxx"
3727,"slijpsteen of gewicht steen: gebruiksvoorwerp, steenmateriaal, xxx"
3728,"krabber metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3729,"pijlpunt metaal: wapen, bronsmateriaal, xxx"
3730,"lanspunt metaal: wapen, bronsmateriaal, xxx"
3731,"lans metaal: wapen, bronsmateriaal, xxx"
3732,"lanspunt metaal: wapen, bronsmateriaal, xxx"
3733,"spatel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3734,"lanspunt metaal: wapen, bronsmateriaal, xxx"
3735,"zaagje metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3736,"lepel metaal: gebruiksvoorwerp, vertind bronsmateriaal, xxx"
3737,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3738,"instrument metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3739,"lepel metaal: gebruiksvoorwerp, brons met tinmateriaal, xxx"
3740,"instrument metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3741,"lepel metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3742,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3743,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3744,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3745,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3746,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3747,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3748,"lepel metaal: gebruiksvoorwerp, vertind bronsmateriaal, xxx"
3749,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3750,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3751,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3752,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3753,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3754,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3755,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3756,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3757,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3758,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3759,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3760,"lepel metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3761,"lepel metaal; gebruiksvoorwerp, brons, vertindmateriaal, xxx"
3762,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3763,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3764,"lepel metaal; gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3765,"lepel metaal: gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3766,"lepel metaal: gebruiksvoorwerp, vertind bronsmateriaal, xxx"
3767,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3768,"lepel metaal: gebruiksvoorwerp, bronsmateriaal, xxx"
3769,"lepel metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3770,"lepel metaal; gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3771,"lepel metaal; gebruiksvoorwerp, vertind bronsmateriaal, xxx"
3772,"lepel metaal; gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3773,"lepel metaal; gebruiksvoorwerp, vertind bronsmateriaal, xxx"
3774,"lepel metaal; gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3775,"lepel metaal; gebruiksvoorwerp, brons, deels vertindmateriaal, xxx"
3776,"lepel metaal; gebruiksvoorwerp, bronsmateriaal, xxx"
3777,"lepel metaal; gebruiksvoorwerp, pseudo zilvermateriaal, xxx"
3778,"pen metaal; instrument, bronsmateriaal, xxx"
3779,"pen metaal; instrument, bronsmateriaal, xxx"
